Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,593,12,P:System.Windows.Forms.Control.Size,,,,,"this.tbOutput.Size = new System.Drawing.Size(1462, 336);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,592,12,T:System.Windows.Forms.ScrollBars,,,,,this.tbOutput.ScrollBars = System.Windows.Forms.ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,592,12,T:System.Windows.Forms.ScrollBars,,,,,this.tbOutput.ScrollBars = System.Windows.Forms.ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,592,12,F:System.Windows.Forms.ScrollBars.Vertical,,,,,this.tbOutput.ScrollBars = System.Windows.Forms.ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,592,12,T:System.Windows.Forms.TextBox,,,,,this.tbOutput.ScrollBars = System.Windows.Forms.ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,592,12,T:System.Windows.Forms.ScrollBars,,,,,this.tbOutput.ScrollBars = System.Windows.Forms.ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,592,12,P:System.Windows.Forms.TextBox.ScrollBars,,,,,this.tbOutput.ScrollBars = System.Windows.Forms.ScrollBars.Vertical;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,591,12,T:System.Windows.Forms.TextBox,,,,,this.tbOutput.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,591,12,P:System.Windows.Forms.TextBoxBase.ReadOnly,,,,,this.tbOutput.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,590,12,T:System.Windows.Forms.TextBox,,,,,"this.tbOutput.Name = ""tbOutput"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,590,12,P:System.Windows.Forms.Control.Name,,,,,"this.tbOutput.Name = ""tbOutput"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,589,12,T:System.Windows.Forms.TextBox,,,,,this.tbOutput.Multiline = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,589,12,P:System.Windows.Forms.TextBox.Multiline,,,,,this.tbOutput.Multiline = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,588,12,T:System.Windows.Forms.Padding,,,,,this.tbOutput.Margin = new System.Windows.Forms.Padding(6);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,588,12,M:System.Windows.Forms.Padding.#ctor(System.Int32),,,,,this.tbOutput.Margin = new System.Windows.Forms.Padding(6);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,588,12,T:System.Windows.Forms.TextBox,,,,,this.tbOutput.Margin = new System.Windows.Forms.Padding(6);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,588,12,T:System.Windows.Forms.Padding,,,,,this.tbOutput.Margin = new System.Windows.Forms.Padding(6);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,588,12,P:System.Windows.Forms.Control.Margin,,,,,this.tbOutput.Margin = new System.Windows.Forms.Padding(6);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,587,12,T:System.Windows.Forms.TextBox,,,,,"this.tbOutput.Location = new System.Drawing.Point(0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,587,12,P:System.Windows.Forms.Control.Location,,,,,"this.tbOutput.Location = new System.Drawing.Point(0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,586,12,T:System.Windows.Forms.DockStyle,,,,,this.tbOutput.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,586,12,T:System.Windows.Forms.DockStyle,,,,,this.tbOutput.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,586,12,F:System.Windows.Forms.DockStyle.Fill,,,,,this.tbOutput.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,586,12,T:System.Windows.Forms.TextBox,,,,,this.tbOutput.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,586,12,T:System.Windows.Forms.DockStyle,,,,,this.tbOutput.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,586,12,P:System.Windows.Forms.Control.Dock,,,,,this.tbOutput.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,585,12,T:System.Windows.Forms.BorderStyle,,,,,this.tbOutput.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,585,12,T:System.Windows.Forms.BorderStyle,,,,,this.tbOutput.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,585,12,F:System.Windows.Forms.BorderStyle.FixedSingle,,,,,this.tbOutput.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,585,12,T:System.Windows.Forms.TextBox,,,,,this.tbOutput.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,585,12,T:System.Windows.Forms.BorderStyle,,,,,this.tbOutput.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,585,12,P:System.Windows.Forms.TextBoxBase.BorderStyle,,,,,this.tbOutput.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,580,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.outputTSI.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,577,12,P:System.Windows.Forms.Control.Name,,,,,"this.outputTSI.Name = ""outputTSI"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,575,12,T:System.Windows.Forms.TextBox,,,,,this.outputTSI.Controls.Add(this.tbOutput);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,575,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.outputTSI.Controls.Add(this.tbOutput);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,575,12,P:System.Windows.Forms.Control.Controls,,,,,this.outputTSI.Controls.Add(this.tbOutput);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,575,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.outputTSI.Controls.Add(this.tbOutput);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,570,12,P:System.Windows.Forms.Control.Text,,,,,"this.tsOutput.Text = ""faTabStrip1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,569,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.tsOutput.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,566,12,P:System.Windows.Forms.Control.Name,,,,,"this.tsOutput.Name = ""tsOutput"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,565,12,P:System.Windows.Forms.Control.Location,,,,,"this.tsOutput.Location = new System.Drawing.Point(1, 1);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,561,12,T:System.Drawing.Font,,,,,"this.tsOutput.Font = new System.Drawing.Font(""Tahoma"", 8.25F);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,561,12,"M:System.Drawing.Font.#ctor(System.String,System.Single)",,,,,"this.tsOutput.Font = new System.Drawing.Font(""Tahoma"", 8.25F);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,561,12,T:System.Drawing.Font,,,,,"this.tsOutput.Font = new System.Drawing.Font(""Tahoma"", 8.25F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,561,12,P:System.Windows.Forms.Control.Font,,,,,"this.tsOutput.Font = new System.Drawing.Font(""Tahoma"", 8.25F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,560,12,T:System.Windows.Forms.DockStyle,,,,,this.tsOutput.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,560,12,T:System.Windows.Forms.DockStyle,,,,,this.tsOutput.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,560,12,F:System.Windows.Forms.DockStyle.Fill,,,,,this.tsOutput.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,560,12,T:System.Windows.Forms.DockStyle,,,,,this.tsOutput.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,560,12,P:System.Windows.Forms.Control.Dock,,,,,this.tsOutput.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,556,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer2.TabIndex = 4;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,556,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.splitContainer2.TabIndex = 4;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,555,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer2.SplitterWidth = 5;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,555,12,P:System.Windows.Forms.SplitContainer.SplitterWidth,,,,,this.splitContainer2.SplitterWidth = 5;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,554,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer2.SplitterDistance = 864;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,554,12,P:System.Windows.Forms.SplitContainer.SplitterDistance,,,,,this.splitContainer2.SplitterDistance = 864;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,553,12,T:System.Windows.Forms.SplitContainer,,,,,"this.splitContainer2.Size = new System.Drawing.Size(1466, 1228);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,553,12,P:System.Windows.Forms.Control.Size,,,,,"this.splitContainer2.Size = new System.Drawing.Size(1466, 1228);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,552,12,T:System.Windows.Forms.Padding,,,,,this.splitContainer2.Panel2.Padding = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,552,12,M:System.Windows.Forms.Padding.#ctor(System.Int32),,,,,this.splitContainer2.Panel2.Padding = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,552,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer2.Panel2.Padding = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,552,12,T:System.Windows.Forms.SplitterPanel,,,,,this.splitContainer2.Panel2.Padding = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,552,12,P:System.Windows.Forms.SplitContainer.Panel2,,,,,this.splitContainer2.Panel2.Padding = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,552,12,T:System.Windows.Forms.Padding,,,,,this.splitContainer2.Panel2.Padding = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,552,12,P:System.Windows.Forms.Control.Padding,,,,,this.splitContainer2.Panel2.Padding = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,551,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer2.Panel2.Controls.Add(this.tsOutput);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,551,12,T:System.Windows.Forms.SplitterPanel,,,,,this.splitContainer2.Panel2.Controls.Add(this.tsOutput);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,551,12,P:System.Windows.Forms.SplitContainer.Panel2,,,,,this.splitContainer2.Panel2.Controls.Add(this.tsOutput);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,551,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.splitContainer2.Panel2.Controls.Add(this.tsOutput);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,551,12,P:System.Windows.Forms.Control.Controls,,,,,this.splitContainer2.Panel2.Controls.Add(this.tsOutput);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,551,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.splitContainer2.Panel2.Controls.Add(this.tsOutput);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,547,12,T:System.Windows.Forms.Padding,,,,,this.splitContainer2.Panel1.Padding = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,547,12,M:System.Windows.Forms.Padding.#ctor(System.Int32),,,,,this.splitContainer2.Panel1.Padding = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,547,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer2.Panel1.Padding = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,547,12,T:System.Windows.Forms.SplitterPanel,,,,,this.splitContainer2.Panel1.Padding = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,547,12,P:System.Windows.Forms.SplitContainer.Panel1,,,,,this.splitContainer2.Panel1.Padding = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,547,12,T:System.Windows.Forms.Padding,,,,,this.splitContainer2.Panel1.Padding = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,547,12,P:System.Windows.Forms.Control.Padding,,,,,this.splitContainer2.Panel1.Padding = new System.Windows.Forms.Padding(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,546,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer2.Panel1.Controls.Add(this.splitContainer1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,546,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer2.Panel1.Controls.Add(this.splitContainer1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,546,12,T:System.Windows.Forms.SplitterPanel,,,,,this.splitContainer2.Panel1.Controls.Add(this.splitContainer1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,546,12,P:System.Windows.Forms.SplitContainer.Panel1,,,,,this.splitContainer2.Panel1.Controls.Add(this.splitContainer1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,546,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.splitContainer2.Panel1.Controls.Add(this.splitContainer1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,546,12,P:System.Windows.Forms.Control.Controls,,,,,this.splitContainer2.Panel1.Controls.Add(this.splitContainer1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,546,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.splitContainer2.Panel1.Controls.Add(this.splitContainer1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,542,12,T:System.Windows.Forms.Orientation,,,,,this.splitContainer2.Orientation = System.Windows.Forms.Orientation.Horizontal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,542,12,T:System.Windows.Forms.Orientation,,,,,this.splitContainer2.Orientation = System.Windows.Forms.Orientation.Horizontal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,542,12,F:System.Windows.Forms.Orientation.Horizontal,,,,,this.splitContainer2.Orientation = System.Windows.Forms.Orientation.Horizontal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,542,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer2.Orientation = System.Windows.Forms.Orientation.Horizontal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,542,12,T:System.Windows.Forms.Orientation,,,,,this.splitContainer2.Orientation = System.Windows.Forms.Orientation.Horizontal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,542,12,P:System.Windows.Forms.SplitContainer.Orientation,,,,,this.splitContainer2.Orientation = System.Windows.Forms.Orientation.Horizontal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,541,12,T:System.Windows.Forms.SplitContainer,,,,,"this.splitContainer2.Name = ""splitContainer2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,541,12,P:System.Windows.Forms.Control.Name,,,,,"this.splitContainer2.Name = ""splitContainer2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,540,12,T:System.Windows.Forms.Padding,,,,,"this.splitContainer2.Margin = new System.Windows.Forms.Padding(3, 4, 3, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,540,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"this.splitContainer2.Margin = new System.Windows.Forms.Padding(3, 4, 3, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,540,12,T:System.Windows.Forms.SplitContainer,,,,,"this.splitContainer2.Margin = new System.Windows.Forms.Padding(3, 4, 3, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,540,12,T:System.Windows.Forms.Padding,,,,,"this.splitContainer2.Margin = new System.Windows.Forms.Padding(3, 4, 3, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,540,12,P:System.Windows.Forms.Control.Margin,,,,,"this.splitContainer2.Margin = new System.Windows.Forms.Padding(3, 4, 3, 4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\MainForm.Designer.cs,539,12,T:System.Windows.Forms.SplitContainer,,,,,"this.splitContainer2.Location = new System.Drawing.Point(0, 66);"
